Term Code,Term Name,Term Start Date,Term End Date,Subject Code,Subject Name,Course ID,Catalog Number,Course Title,Course Start Date,Course End Date,Course Track,Course Description,Seat Reservations,Instructor EmplID,Instructor First Name,Instructor Last Name,Instructor Full Name,Crosslisting Subjects,Crosslisting Catalog Numbers,Class Number,Class Section,Class Status,Class Type,Class Capacity,Class Enrollment,Class Year Enrollments,Meeting Number,Meeting Start Time,Meeting End Time,Meeting Days,Building Name,Meeting Room
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",21317,P04,O,Precept,12,11,N/A,1,03:30 PM,04:20 PM,Th,Corwin Hall,023
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",22429,P05,C,Precept,12,12,N/A,1,01:30 PM,02:20 PM,Th,McCosh Hall,B13
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",23510,P06,C,Precept,12,12,N/A,1,11:00 AM,11:50 AM,Th,McCosh Hall,B13
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",23511,P07,O,Precept,12,7,N/A,1,07:30 PM,08:20 PM,Th,McCosh Hall,B13
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",23512,P08,C,Precept,12,12,N/A,1,10:00 AM,10:50 AM,F,McCosh Hall,34
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",23513,P09,C,Precept,12,12,N/A,1,11:00 AM,11:50 AM,F,McCosh Hall,34
1242,F2023,2023-09-05,2024-01-28,HIS,History,013006,270,Asian American History,2023-09-05,2023-12-15,UGRD,"This course introduces students to the multiple and varied experiences of people of Asian heritage in the United States from the 19th century to the present day. It focuses on three major questions: (1) What brought Asians to the United States? (2) How did Asian Americans come to be viewed as a race? (3) How does Asian American experience transform our understanding of U.S. history?  Using newspapers, novels, government reports, and films, this course will cover major topics in Asian American history, including Chinese Exclusion, Japanese internment, transnational adoption, and the model minority stereotype.",Y,961096478,Beth,Lew-Williams,Beth Lew-Williams,"AMS,ASA","370,370",22430,P99,C,Precept,0,0,N/A,1,01:00 AM,01:00 AM,,,
1242,F2023,2023-09-05,2024-01-28,ASL,American Sign Language,016163,101,Beginner's American Sign Language I,2023-09-05,2023-12-15,UGRD,"This course is the first course in the introductory American Sign Language (ASL) course sequence. The primary goal is to build a strong foundation for attaining proficiency in American Sign Language and understanding Deaf culture. Students will acquire basic vocabulary and grammar through in-class interactive activities, and out-of-class readings and exercises. Students also will focus on developing visual skills, which are critical to attaining proficiency in ASL. In addition, students will be introduced to Deaf culture and history.",N,940010031,Allison,Bienas,Allison M. Bienas,,,21820,C01,C,Class,15,15,N/A,1,09:00 AM,09:50 AM,"M,T,W,Th,F",East Pyne Building,245
1242,F2023,2023-09-05,2024-01-28,ASL,American Sign Language,016163,101,Beginner's American Sign Language I,2023-09-05,2023-12-15,UGRD,"This course is the first course in the introductory American Sign Language (ASL) course sequence. The primary goal is to build a strong foundation for attaining proficiency in American Sign Language and understanding Deaf culture. Students will acquire basic vocabulary and grammar through in-class interactive activities, and out-of-class readings and exercises. Students also will focus on developing visual skills, which are critical to attaining proficiency in ASL. In addition, students will be introduced to Deaf culture and history.",N,940010031,Allison,Bienas,Allison M. Bienas,,,21821,C02,O,Class,15,10,N/A,2,12:30 PM,01:20 PM,"M,T,W,Th,F",Chancellor Green,103
1242,F2023,2023-09-05,2024-01-28,ASL,American Sign Language,016163,101,Beginner's American Sign Language I,2023-09-05,2023-12-15,UGRD,"This course is the first course in the introductory American Sign Language (ASL) course sequence. The primary goal is to build a strong foundation for attaining proficiency in American Sign Language and understanding Deaf culture. Students will acquire basic vocabulary and grammar through in-class interactive activities, and out-of-class readings and exercises. Students also will focus on developing visual skills, which are critical to attaining proficiency in ASL. In addition, students will be introduced to Deaf culture and history.",N,940010031,Allison,Bienas,Allison M. Bienas,,,23236,C03,O,Class,15,14,N/A,1,10:00 AM,10:50 AM,"M,T,W,Th,F",Chancellor Green,103
1242,F2023,2023-09-05,2024-01-28,ASL,American Sign Language,016163,101,Beginner's American Sign Language I,2023-09-05,2023-12-15,UGRD,"This course is the first course in the introductory American Sign Language (ASL) course sequence. The primary goal is to build a strong foundation for attaining proficiency in American Sign Language and understanding Deaf culture. Students will acquire basic vocabulary and grammar through in-class interactive activities, and out-of-class readings and exercises. Students also will focus on developing visual skills, which are critical to attaining proficiency in ASL. In addition, students will be introduced to Deaf culture and history.",N,940010031,Allison,Bienas,Allison M. Bienas,,,23237,C04,O,Class,15,10,N/A,1,12:30 PM,01:20 PM,"M,T,W,Th,F",Woolworth Music Center,104
1242,F2023,2023-09-05,2024-01-28,ASL,American Sign Language,016163,101,Beginner's American Sign Language I,2023-09-05,2023-12-15,UGRD,"This course is the first course in the introductory American Sign Language (ASL) course sequence. The primary goal is to build a strong foundation for attaining proficiency in American Sign Language and understanding Deaf culture. Students will acquire basic vocabulary and grammar through in-class interactive activities, and out-of-class readings and exercises. Students also will focus on developing visual skills, which are critical to attaining proficiency in ASL. In addition, students will be introduced to Deaf culture and history.",N,940007085,Daniel,Maier,Daniel W. Maier,,,21820,C01,C,Class,15,15,N/A,1,09:00 AM,09:50 AM,"M,T,W,Th,F",East Pyne Building,245
1242,F2023,2023-09-05,2024-01-28,ASL,American Sign Language,016163,101,Beginner's American Sign Language I,2023-09-05,2023-12-15,UGRD,"This course is the first course in the introductory American Sign Language (ASL) course sequence. The primary goal is to build a strong foundation for attaining proficiency in American Sign Language and understanding Deaf culture. Students will acquire basic vocabulary and grammar through in-class interactive activities, and out-of-class readings and exercises. Students also will focus on developing visual skills, which are critical to attaining proficiency in ASL. In addition, students will be introduced to Deaf culture and history.",N,940007085,Daniel,Maier,Daniel W. Maier,,,21821,C02,O,Class,15,10,N/A,2,12:30 PM,01:20 PM,"M,T,W,Th,F",Chancellor Green,103
1242,F2023,2023-09-05,2024-01-28,ASL,American Sign Language,016163,101,Beginner's American Sign Language I,2023-09-05,2023-12-15,UGRD,"This course is the first course in the introductory American Sign Language (ASL) course sequence. The primary goal is to build a strong foundation for attaining proficiency in American Sign Language and understanding Deaf culture. Students will acquire basic vocabulary and grammar through in-class interactive activities, and out-of-class readings and exercises. Students also will focus on developing visual skills, which are critical to attaining proficiency in ASL. In addition, students will be introduced to Deaf culture and history.",N,940007085,Daniel,Maier,Daniel W. Maier,,,23236,C03,O,Class,15,14,N/A,1,10:00 AM,10:50 AM,"M,T,W,Th,F",Chancellor Green,103
